date,fid,tile,filename,count,nodata,nbcld,cldprb,min,max,mean,std,median,percentile_25,percentile_75,ID
2019-12-18 06:35:01,29,40KCB,S2A_MSIL2A_20191218T063501_N0208_R134_T40KCB_20191218T075646_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,587.0,627.0,605.6666666666666,12.719189352225941,602.0,595.0,614.0,32
2019-12-28 06:35:01,29,40KCB,S2A_MSIL2A_20191228T063501_N0208_R134_T40KCB_20191228T073258_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,3.5,914.0,1089.0,1017.7777777777778,54.413596703148,1013.0,984.0,1080.0,32
2020-01-12 06:35:09,29,40KCB,S2B_MSIL2A_20200112T063509_N0208_R134_T40KCB_20200112T075801_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,383.0,419.0,409.44444444444446,10.078702640398726,412.0,408.0,416.0,32
2020-01-27 06:35:01,29,40KCB,S2A_MSIL2A_20200127T063501_N0208_R134_T40KCB_20200127T075758_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,546.0,582.0,562.1111111111111,12.314800891108812,560.0,553.0,572.0,32
2020-02-01 06:34:59,29,40KCB,S2B_MSIL2A_20200201T063459_N0208_R134_T40KCB_20200201T075835_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,332.0,388.0,353.22222222222223,16.962558623678458,347.0,340.0,363.0,32
2020-02-11 06:35:09,29,40KCB,S2B_MSIL2A_20200211T063509_N0209_R134_T40KCB_20200211T083743_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,458.0,496.0,477.8888888888889,12.087132225308812,479.0,472.0,490.0,32
2020-02-16 06:35:01,29,40KCB,S2A_MSIL2A_20200216T063501_N0209_R134_T40KCB_20200216T090947_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,356.0,405.0,375.22222222222223,14.077387524188318,370.0,367.0,385.0,32
2020-03-12 06:35:09,29,40KCB,S2B_MSIL2A_20200312T063509_N0209_R134_T40KCB_20200312T094002_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,4,5.0,5.0,12.5,1227.0,1260.0,1251.25,14.02453207775575,1259.0,1250.25,1260.0,32
2020-03-17 06:35:11,29,40KCB,S2A_MSIL2A_20200317T063511_N0209_R134_T40KCB_20200317T090845_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,531.0,548.0,540.1111111111111,5.445578113263487,540.0,535.0,544.0,32
2020-03-22 06:35:09,29,40KCB,S2B_MSIL2A_20200322T063509_N0209_R134_T40KCB_20200322T085236_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,328.0,342.0,336.1111111111111,5.065009475573992,338.0,332.0,341.0,32
